load,t1,t2,t3,dow,doy,year,month,hour,woy,dom,working
0.7531623910614534,-1.428125390283502,-1.3284235092864125,-1.402552498377677,5,37,2016,2,8,5,6,0
0.6658067950530911,-1.0846759085799926,-1.0051763807429128,-1.2457279039584686,5,37,2016,2,9,5,6,0
0.5493132027436606,-0.8224053952791309,-0.7963432001466276,-0.9807484101232966,5,37,2016,2,10,5,6,0
0.5122355552997621,-0.5695016860247284,-0.566404508797654,-0.6238373783257626,5,37,2016,2,11,5,6,0
0.4994652982311296,-0.3197202447858125,-0.3864524987781036,-0.40211985723556143,5,37,2016,2,12,5,6,0
0.48669156308039974,-0.191707256150868,-0.27870344574780054,-0.3791369240752759,5,37,2016,2,13,5,6,0
0.48090282409484136,-0.10116148370176102,-0.2564871700879765,-0.37508111615833883,5,37,2016,2,14,5,6,0
0.5055482720300143,-0.10116148370176102,-0.32869012707722384,-0.37508111615833883,5,37,2016,2,15,5,6,0
0.5066339436524118,-0.254152616460597,-0.3786768084066471,-0.5143304996755355,5,37,2016,2,16,5,6,0
0.5509332789198081,-0.4602223054827027,-0.550853128054741,-0.7373999351070734,5,37,2016,2,17,5,6,0
0.5697720740917168,-0.6319470463344574,-0.7952324046920821,-0.8022928617780662,5,37,2016,2,18,5,6,0
0.5797513402430141,-0.8067940552016987,-1.0040655852883675,-0.8901687216093447,5,37,2016,2,19,5,6,0
0.5697720741546289,-1.0066192081928313,-1.0473873411534704,-0.8942245295262817,5,37,2016,2,20,5,6,0
0.5751585330497208,-1.1002872486574249,-1.190682490224829,-0.9320787151200519,5,37,2016,2,21,5,6,0
0.5766702853293343,-1.1471212688897217,-1.2773260630498535,-1.0375297209604153,5,37,2016,2,22,5,6,0
0.5777963727511276,-1.2390547021356313,-1.3062072336265884,-1.05104912394549,5,37,2016,2,23,5,6,0
0.584689241144667,-1.2612575246659175,-1.385075085532747,-1.2024659312134978,6,38,2016,2,0,5,7,0
0.5815949673948477,-1.2683220307231176,-1.3639696053274684,-1.3755137573004543,6,38,2016,2,1,5,7,0
0.5971011153125231,-1.2501561134007744,-1.3350884042033235,-1.218689162881246,6,38,2016,2,2,5,7,0
0.5837843032446184,-1.2319901960784314,-1.3423087121212123,-1.2775563270603503,6,38,2016,2,3,5,7,0
0.5935124601558018,-1.1315099288122894,-1.3062072336265884,-1.279526281635302,6,38,2016,2,4,5,7,0
0.6327816836498431,-1.1002872486574249,-1.3062072336265884,-1.283582089552239,6,38,2016,2,5,5,7,0
0.5931671746893651,-1.0534532284251281,-1.206233870967742,-1.1808349772874758,6,38,2016,2,6,5,7,0
0.5706479662863833,-0.9753965280379668,-1.011841275659824,-1.0483452303698897,6,38,2016,2,7,5,7,0
0.5471317097401617,-0.9753965280379668,-0.8752110520527859,-0.9861561972744972,6,38,2016,2,8,5,7,0
0.5529660281988995,-0.9753965280379668,-0.8174486803519062,-0.8942245295262817,6,38,2016,2,9,5,7,0
0.5406621430366596,-0.8817284875733734,-0.8174486803519062,-0.9023361453601558,6,38,2016,2,10,5,7,0
0.5525398579154673,-0.8505058074185089,-0.803008064516129,-0.8942245295262817,6,38,2016,2,11,5,7,0
0.5443696754850981,-0.8505058074185089,-0.803008064516129,-0.7914774172615185,6,38,2016,2,12,5,7,0
0.553178760611576,-0.8505058074185089,-0.7385808284457478,-0.77255029201817,6,38,2016,2,13,5,7,0
0.5408888825980793,-0.8505058074185089,-0.7096996578690127,-0.6616915639195329,6,38,2016,2,14,5,7,0
0.5288506101936289,-0.8505058074185089,-0.6808184261974584,-0.6346528228423103,6,38,2016,2,15,5,7,0
0.5357216268902196,-0.8505058074185089,-0.6808184261974584,-0.6508760545100585,6,38,2016,2,16,5,7,0
0.5526464888138483,-0.8505058074185089,-0.6952590420332356,-0.6346528228423103,6,38,2016,2,17,5,7,0
0.5876457606922799,-0.8505058074185089,-0.6452723607038123,-0.6346528228423103,6,38,2016,2,18,5,7,0
0.5779834164486007,-0.8505058074185089,-0.6019505742913001,-0.6468202465931214,6,38,2016,2,19,5,7,0
0.633554035392221,-0.6943924066441864,-0.5586287878787878,-0.59679863724854,6,38,2016,2,20,5,7,0
0.5759158905161815,-0.6007243661795929,-0.5875100195503422,-0.5427211550940948,6,38,2016,2,21,5,7,0
0.5800290105210816,-0.6007243661795929,-0.5875100195503422,-0.6184295911745621,6,38,2016,2,22,5,7,0
0.579843941433184,-0.598048145372799,-0.5730694037145649,-0.5697598961713174,6,38,2016,2,23,5,7,0
0.5789159226785283,-0.5846669788934683,-0.5730694037145649,-0.6346528228423103,0,39,2016,2,0,6,8,1
0.5830572828030657,-0.5791523354564757,-0.5730694037145649,-0.7401038286826737,0,39,2016,2,1,6,8,1
0.5769524243332594,-0.588235294117647,-0.5730694037145649,-0.764438676184296,0,39,2016,2,2,6,8,1
0.5847795018995001,-0.5973182527788187,-0.5730694037145649,-0.764438676184296,0,39,2016,2,3,6,8,1
0.5748737552235655,-0.6007243661795929,-0.5875100195503422,-0.7603828682673589,0,39,2016,2,4,6,8,1
0.6838467746176975,-0.6007243661795929,-0.5875100195503422,-0.764438676184296,0,39,2016,2,5,6,8,1
0.7002434278882792,-0.6007243661795929,-0.5875100195503422,-0.764438676184296,0,39,2016,2,6,6,8,1
0.9226822833153491,-0.6007243661795929,-0.6019505742913001,-0.7482154445165478,0,39,2016,2,7,6,8,1
0.9689010016473963,-0.6007243661795929,-0.5875100195503422,-0.6995457495133032,0,39,2016,2,8,6,8,1
0.8773884611312682,-0.6007243661795929,-0.5875100195503422,-0.6616915639195329,0,39,2016,2,9,6,8,1
0.8377893428144048,-0.6007243661795929,-0.5730694037145649,-0.6508760545100585,0,39,2016,2,10,6,8,1
0.9086160954328664,-0.6007243661795929,-0.5308584433040079,-0.6346528228423103,0,39,2016,2,11,6,8,1
0.9074943233308604,-0.6039767286957246,-0.5349314312479636,-0.6384833089984858,0,39,2016,2,12,6,8,1
0.9063659876193019,-0.6072290912118564,-0.5390044191919193,-0.6423137951546616,0,39,2016,2,13,6,8,1
0.9052310110371309,-0.6104814537279881,-0.5430774071358749,-0.6461442813108371,0,39,2016,2,14,6,8,1
0.904089314951034,-0.6137338162441197,-0.5471503950798307,-0.6499747674670129,0,39,2016,2,15,6,8,1
0.9029408193227509,-0.6169861787602516,-0.5512233830237863,-0.6538052536231884,0,39,2016,2,16,6,8,1
0.9017854426754066,-0.6202385412763832,-0.555296370967742,-0.6576357397793642,0,39,2016,2,17,6,8,1
0.9006231020588245,-0.6234909037925149,-0.5593693589116976,-0.6614662259355397,0,39,2016,2,18,6,8,1
0.8994537130137898,-0.6267432663086467,-0.5634423468556533,-0.6652967120917155,0,39,2016,2,19,6,8,1
0.898277189535225,-0.6299956288247784,-0.567515334799609,-0.669127198247891,0,39,2016,2,20,6,8,1
0.8970934440342292,-0.63324799134091,-0.5715883227435646,-0.6729576844040666,0,39,2016,2,21,6,8,1
0.8959023872989508,-0.636500353857042,-0.5756613106875206,-0.6767881705602423,0,39,2016,2,22,6,8,1
0.8947039284542426,-0.6397527163731735,-0.5797342986314762,-0.6806186567164179,0,39,2016,2,23,6,8,1
0.8934979749200543,-0.6430050788893052,-0.5838072865754319,-0.6844491428725936,1,40,2016,2,0,6,9,1
0.8922844323685158,-0.6462574414054371,-0.5878802745193875,-0.6882796290287692,1,40,2016,2,1,6,9,1
0.891063204679664,-0.6495098039215688,-0.5919532624633432,-0.6921101151849449,1,40,2016,2,2,6,9,1
0.8898341938957555,-0.6527621664377004,-0.596026250407299,-0.6959406013411205,1,40,2016,2,3,6,9,1
0.8885973001741166,-0.6560145289538323,-0.6000992383512546,-0.6997710874972962,1,40,2016,2,4,6,9,1
0.8873524217384701,-0.6592668914699639,-0.6041722262952103,-0.7036015736534718,1,40,2016,2,5,6,9,1
0.8860994548286815,-0.6625192539860956,-0.6082452142391659,-0.7074320598096473,1,40,2016,2,6,6,9,1
0.884838293648861,-0.6657716165022274,-0.6123182021831216,-0.7112625459658231,1,40,2016,2,7,6,9,1
0.8835688303137583,-0.669023979018359,-0.6163911901270772,-0.7150930321219986,1,40,2016,2,8,6,9,1
0.8822909547933809,-0.6722763415344907,-0.6204641780710329,-0.7189235182781745,1,40,2016,2,9,6,9,1
0.8810045548557656,-0.6755287040506225,-0.6245371660149887,-0.72275400443435,1,40,2016,2,10,6,9,1
0.8797095160078258,-0.6787810665667542,-0.6286101539589443,-0.7265844905905258,1,40,2016,2,11,6,9,1
0.8784057214342041,-0.6820334290828858,-0.6326831419029,-0.7304149767467013,1,40,2016,2,12,6,9,1
0.877093051934039,-0.6852857915990177,-0.6367561298468556,-0.7342454629028771,1,40,2016,2,13,6,9,1
0.8757713858555661,-0.6885381541151493,-0.6408291177908113,-0.7380759490590526,1,40,2016,2,14,6,9,1
0.8744405990284653,-0.691790516631281,-0.6449021057347669,-0.7419064352152281,1,40,2016,2,15,6,9,1
0.8731005646938528,-0.6950428791474128,-0.6489750936787226,-0.7457369213714039,1,40,2016,2,16,6,9,1
0.8717511534318271,-0.6982952416635445,-0.6530480816226786,-0.7495674075275794,1,40,2016,2,17,6,9,1
0.8703922330864617,-0.7015476041796761,-0.6571210695666342,-0.7533978936837552,1,40,2016,2,18,6,9,1
0.8690236686881344,-0.704799966695808,-0.6611940575105899,-0.7572283798399307,1,40,2016,2,19,6,9,1
0.8676453223730818,-0.7080523292119396,-0.6652670454545455,-0.7610588659961065,1,40,2016,2,20,6,9,1
0.8662570533000589,-0.7113046917280713,-0.6693400333985012,-0.764889352152282,1,40,2016,2,21,6,9,1
0.8648587175639771,-0.7145570542442031,-0.6734130213424568,-0.7687198383084577,1,40,2016,2,22,6,9,1
0.8634501681063851,-0.7178094167603348,-0.6774860092864126,-0.7725503244646333,1,40,2016,2,23,6,9,1
0.8620312546226601,-0.7210617792764664,-0.6815589972303683,-0.776380810620809,2,41,2016,2,0,6,10,1
